"year.group","mean","percent_05","percent_95","scenario","species"
2044,0.3749919532,0.34494413,0.40375088,"RCP 8.5","X13"
2045,0.370095006,0.340553845,0.398655915,"RCP 8.5","X13"
2046,0.3677309824,0.338564415,0.396470865,"RCP 8.5","X13"
2047,0.363054472,0.33431765,0.39145588,"RCP 8.5","X13"
2048,0.3568933864,0.328629745,0.3845354,"RCP 8.5","X13"
2049,0.3522894424,0.324448335,0.379562965,"RCP 8.5","X13"
2050,0.3467436316,0.31938625,0.373377785,"RCP 8.5","X13"
2051,0.339342506,0.312696545,0.36499232,"RCP 8.5","X13"
2052,0.331917242,0.305973945,0.35726276,"RCP 8.5","X13"
2053,0.3224289892,0.297361615,0.34729989,"RCP 8.5","X13"
2054,0.3121154584,0.287960705,0.33643038,"RCP 8.5","X13"
2055,0.3030094424,0.279781675,0.32669169,"RCP 8.5","X13"
2056,0.2944671268,0.272114995,0.317640315,"RCP 8.5","X13"
2057,0.2855688708,0.26410332,0.308128955,"RCP 8.5","X13"
2058,0.27511785,0.254585,0.29704396,"RCP 8.5","X13"
2059,0.2652019036,0.24535324,0.286388585,"RCP 8.5","X13"
2060,0.256367278,0.23720985,0.276930615,"RCP 8.5","X13"
2061,0.2462324868,0.22786257,0.26588791,"RCP 8.5","X13"
2062,0.2359234924,0.21830442,0.254688085,"RCP 8.5","X13"
2063,0.225224996,0.20858175,0.24321662,"RCP 8.5","X13"
2064,0.2141273756,0.19845733,0.231359015,"RCP 8.5","X13"
2065,0.2041575892,0.189171245,0.22089709,"RCP 8.5","X13"
2066,0.1940776144,0.179677285,0.21035105,"RCP 8.5","X13"
2067,0.183788,0.170156295,0.19960452,"RCP 8.5","X13"
2068,0.174617056,0.16161544,0.18995893,"RCP 8.5","X13"
2069,0.166546856,0.15402007,0.181393565,"RCP 8.5","X13"
2070,0.1587625792,0.146480315,0.173084605,"RCP 8.5","X13"
2071,0.1501212096,0.13833402,0.163833615,"RCP 8.5","X13"
2072,0.1390547772,0.12792884,0.152454775,"RCP 8.5","X13"
2073,0.1269801268,0.11637971,0.13982006,"RCP 8.5","X13"
2074,0.11586923696,0.105897065,0.12801533,"RCP 8.5","X13"
2075,0.105532601,0.095893766,0.11719596,"RCP 8.5","X13"
2076,0.0956432074,0.08639323,0.106935955,"RCP 8.5","X13"
2077,0.08566367552,0.0768605825,0.096755205,"RCP 8.5","X13"
2078,0.07575013668,0.067339384,0.0862779675,"RCP 8.5","X13"
2079,0.0664785928,0.058520715,0.0768855175,"RCP 8.5","X13"
2080,0.05825195144,0.0505883105,0.068200569,"RCP 8.5","X13"
2081,0.05072685352,0.0435870925,0.060154801,"RCP 8.5","X13"
2082,0.04339196088,0.036642272,0.052258875,"RCP 8.5","X13"
2083,0.03667401804,0.0303628375,0.044954155,"RCP 8.5","X13"
2084,0.03080309516,0.0249568625,0.038473447,"RCP 8.5","X13"
2085,0.02565495964,0.0202899675,0.0327202245,"RCP 8.5","X13"
2086,0.02091806404,0.016103202,0.0274122645,"RCP 8.5","X13"
2087,0.01669912518,0.012477214,0.022554683,"RCP 8.5","X13"
2088,0.013085001584,0.00939904165,0.018272941,"RCP 8.5","X13"
2089,0.010040875012,0.0068737679,0.014547614,"RCP 8.5","X13"
2090,0.007472884664,0.00483603825,0.011280255,"RCP 8.5","X13"
2091,0.005372168488,0.0032544271,0.0084852369,"RCP 8.5","X13"
2092,0.00373088374,0.00211858285,0.00618031225,"RCP 8.5","X13"
2093,0.0025079401548,0.00131566545,0.0043660811,"RCP 8.5","X13"
2094,0.0016641384688,0.000798390225,0.00305315905,"RCP 8.5","X13"
2095,0.0010824585348,0.00047029406,0.00209497435,"RCP 8.5","X13"
2096,0.0006801331444,0.00026465005,0.00138781985,"RCP 8.5","X13"
2097,0.00041141661944,0.000141703535,0.000886114695,"RCP 8.5","X13"
2098,0.00023656606344,7.1269732e-05,0.00054066785,"RCP 8.5","X13"
2099,0.00013413542368,3.5110455e-05,0.00032611724,"RCP 8.5","X13"
2100,7.4563041756e-05,1.6564715e-05,0.000195216635,"RCP 8.5","X13"
2012,0.7076450308,0.621813995,0.802753415,"Status quo","X14"
2013,1.24397816,1.14030075,1.39863365,"Status quo","X14"
2014,1.44262488,1.1990767,1.9218907,"Status quo","X14"
2015,1.428147232,1.06759725,2.2437388,"Status quo","X14"
2016,1.4323065904,1.002144235,2.4536194,"Status quo","X14"
2017,1.4518457252,0.98966077,2.5695321,"Status quo","X14"
2018,1.4688813432,0.988448205,2.6186349,"Status quo","X14"
2019,1.4791959968,0.989988885,2.6256374,"Status quo","X14"
2020,1.483451036,0.989395865,2.6107123,"Status quo","X14"
2021,1.4850328744,0.987011935,2.5866728,"Status quo","X14"
2022,1.4867251304,0.98673848,2.5625849,"Status quo","X14"
2023,1.4890147792,0.988546875,2.5422909,"Status quo","X14"
2024,1.491226294,0.990597445,2.5265548,"Status quo","X14"
2025,1.4928700768,0.991864575,2.5152682,"Status quo","X14"
2026,1.493946376,0.992446305,2.5080923,"Status quo","X14"
2027,1.4946856172,0.99217478,2.50445805,"Status quo","X14"
2028,1.4952998324,0.991850085,2.5036073,"Status quo","X14"
2029,1.4959037892,0.991660905,2.50469025,"Status quo","X14"
2030,1.496540148,0.99145217,2.50688475,"Status quo","X14"
2031,1.4972116504,0.991261335,2.5095308,"Status quo","X14"
2032,1.4979016836,0.99111238,2.51197425,"Status quo","X14"
2033,1.4985843456,0.991016595,2.5138836,"Status quo","X14"
2034,1.499230612,0.990971245,2.51512275,"Status quo","X14"
2035,1.4998146168,0.99096353,2.5157071,"Status quo","X14"
2036,1.5003195632,0.99097738,2.5157513,"Status quo","X14"
2037,1.500739626,0.99099907,2.51546895,"Status quo","X14"
2038,1.5010791628,0.99101959,2.51497345,"Status quo","X14"
2039,1.5013497896,0.991035345,2.51441045,"Status quo","X14"
2040,1.5015662048,0.991045915,2.5138894,"Status quo","X14"
2041,1.5017431732,0.991052195,2.51347785,"Status quo","X14"
2042,1.5018931516,0.99105559,2.51320375,"Status quo","X14"
2043,1.502025408,0.99105793,2.5130636,"Status quo","X14"
2044,1.5021460116,0.991059165,2.51303545,"Status quo","X14"
2045,1.5022583244,0.991059915,2.51308505,"Status quo","X14"
2046,1.502363628,0.991060055,2.5131792,"Status quo","X14"
2047,1.5024620368,0.991059665,2.51328795,"Status quo","X14"
2048,1.5025532956,0.991059175,2.51338985,"Status quo","X14"
2049,1.5026368704,0.991058085,2.5134698,"Status quo","X14"
2050,1.502712588,0.99105719,2.51352495,"Status quo","X14"
2051,1.5027802036,0.991056665,2.51355335,"Status quo","X14"
2052,1.5028399688,0.991056095,2.5135596,"Status quo","X14"
2053,1.502892346,0.991056155,2.51355085,"Status quo","X14"
2054,1.5029379776,0.991055955,2.51353325,"Status quo","X14"
2055,1.5029775172,0.991055875,2.5135118,"Status quo","X14"
2056,1.5030117868,0.991055865,2.5134924,"Status quo","X14"
2057,1.5030414072,0.991056085,2.51347605,"Status quo","X14"
2058,1.5030672528,0.991056305,2.51346495,"Status quo","X14"
2059,1.5030898108,0.99105609,2.5134591,"Status quo","X14"
2060,1.5031097344,0.991055965,2.5134577,"Status quo","X14"
2061,1.5031273768,0.99105613,2.5134593,"Status quo","X14"
2062,1.5031431828,0.99105624,2.5134629,"Status quo","X14"
2063,1.5031572408,0.99105624,2.5134667,"Status quo","X14"
2064,1.5031698856,0.991056195,2.5134706,"Status quo","X14"
2065,1.5031812772,0.991056195,2.51347405,"Status quo","X14"
2066,1.5031914608,0.991056105,2.51347605,"Status quo","X14"
2067,1.5032006576,0.99105616,2.5134766,"Status quo","X14"
2068,1.5032087816,0.991056025,2.5134766,"Status quo","X14"
2069,1.5032160044,0.99105598,2.51347615,"Status quo","X14"
2070,1.5032224088,0.99105598,2.51347525,"Status quo","X14"
2071,1.503228018,0.99105609,2.5134748,"Status quo","X14"
2072,1.503232992,0.99105609,2.51347435,"Status quo","X14"
2073,1.5032373636,0.99105609,2.51347435,"Status quo","X14"
2074,1.5032411968,0.99105609,2.51347435,"Status quo","X14"
2075,1.5032445528,0.99105609,2.51347435,"Status quo","X14"
2076,1.5032475288,0.99105609,2.51347435,"Status quo","X14"
2077,1.5032500608,0.99105609,2.51347435,"Status quo","X14"
2078,1.5032524168,0.99105609,2.51347435,"Status quo","X14"
2079,1.5032544528,0.99105609,2.51347435,"Status quo","X14"
2080,1.5032562408,0.99105609,2.51347435,"Status quo","X14"
2081,1.5032578772,0.99105609,2.51347435,"Status quo","X14"
2082,1.5032593496,0.99105609,2.51347435,"Status quo","X14"
2083,1.5032606296,0.99105609,2.51347435,"Status quo","X14"
2084,1.5032617496,0.99105609,2.51347435,"Status quo","X14"
2085,1.5032627496,0.99105609,2.51347435,"Status quo","X14"
2086,1.5032636736,0.99105609,2.51347435,"Status quo","X14"
2087,1.5032644776,0.99105609,2.51347435,"Status quo","X14"
2088,1.5032651616,0.99105609,2.51347435,"Status quo","X14"
2089,1.5032657616,0.99105609,2.51347435,"Status quo","X14"
2090,1.5032663216,0.99105609,2.51347435,"Status quo","X14"
2091,1.5032668056,0.99105609,2.51347435,"Status quo","X14"
2092,1.5032672456,0.99105609,2.51347435,"Status quo","X14"
2093,1.5032676056,0.99105609,2.51347435,"Status quo","X14"
2094,1.5032679616,0.99105609,2.51347435,"Status quo","X14"
2095,1.5032682416,0.99105609,2.51347435,"Status quo","X14"
2096,1.5032685216,0.99105609,2.51347435,"Status quo","X14"
2097,1.5032687616,0.99105609,2.51347435,"Status quo","X14"
2098,1.5032689176,0.99105609,2.51347435,"Status quo","X14"
2099,1.5032691176,0.99105609,2.51347435,"Status quo","X14"
2100,1.5032692776,0.99105609,2.51347435,"Status quo","X14"
2012,0.7023027356,0.615467405,0.80596016,"RCP 2.6","X14"
2013,1.226043392,1.1109891,1.42087915,"RCP 2.6","X14"
2014,1.44155264,1.17597985,2.00727475,"RCP 2.6","X14"
2015,1.44073619,1.07570125,2.380787,"RCP 2.6","X14"
2016,1.44603249,1.02146495,2.6199168,"RCP 2.6","X14"
2017,1.462477296,1.00749515,2.75277865,"RCP 2.6","X14"
2018,1.4735631508,1.0103457,2.8128171,"RCP 2.6","X14"
2019,1.4779661388,1.0099376,2.82887755,"RCP 2.6","X14"
2020,1.4774557472,1.00875925,2.81640775,"RCP 2.6","X14"
2021,1.4724792108,1.00420925,2.78953209999999,"RCP 2.6","X14"
2022,1.4663089112,0.99823398,2.76302645,"RCP 2.6","X14"
2023,1.4640349332,0.999715385,2.74087975,"RCP 2.6","X14"
2024,1.465992002,1.0061494,2.72323115,"RCP 2.6","X14"
2025,1.4661605124,1.0087212,2.712,"RCP 2.6","X14"
2026,1.4656448428,1.00920985,2.7081522,"RCP 2.6","X14"
2027,1.4643773292,1.00871725,2.70786825,"RCP 2.6","X14"
2028,1.4642379056,1.00908165,2.7106352,"RCP 2.6","X14"
2029,1.4638568124,1.008578,2.71547135,"RCP 2.6","X14"
2030,1.463336754,1.0075546,2.7210484,"RCP 2.6","X14"
2031,1.4633997948,1.00711045,2.72653235,"RCP 2.6","X14"
2032,1.4642140536,1.0075475,2.7308547,"RCP 2.6","X14"
2033,1.462983872,1.00544365,2.733493,"RCP 2.6","X14"
2034,1.4627816884,1.00402595,2.73517045,"RCP 2.6","X14"
2035,1.4623459324,1.0024501,2.73653915,"RCP 2.6","X14"
2036,1.459186354,0.996841915,2.7360863,"RCP 2.6","X14"
2037,1.4575308348,0.993455485,2.73534005,"RCP 2.6","X14"
2038,1.4588911072,0.994426105,2.73651895,"RCP 2.6","X14"
2039,1.4619669944,0.998110555,2.7388542,"RCP 2.6","X14"
2040,1.4610974192,0.99649638,2.7400026,"RCP 2.6","X14"
2041,1.4549649284,0.98696718,2.7387573,"RCP 2.6","X14"
2042,1.4548810476,0.98771335,2.7367151,"RCP 2.6","X14"
2043,1.4621602936,0.99659421,2.74179685,"RCP 2.6","X14"
2044,1.4652267068,0.99977635,2.745916,"RCP 2.6","X14"
2045,1.4680445996,1.00324295,2.74834555,"RCP 2.6","X14"
2046,1.465037056,0.998922675,2.74893785,"RCP 2.6","X14"
2047,1.455963512,0.98631453,2.7450944,"RCP 2.6","X14"
2048,1.4519067316,0.98219527,2.74185905,"RCP 2.6","X14"
2049,1.4544067496,0.986083865,2.74305785,"RCP 2.6","X14"
2050,1.4580284556,0.990716295,2.7452947,"RCP 2.6","X14"
2051,1.4628514096,0.99643796,2.74714165,"RCP 2.6","X14"
2052,1.4638798852,0.99675203,2.75040235,"RCP 2.6","X14"
2053,1.4559025072,0.98615948,2.7478346,"RCP 2.6","X14"
2054,1.453300102,0.9834504,2.74514995,"RCP 2.6","X14"
2055,1.4553815412,0.98631885,2.74632854999999,"RCP 2.6","X14"
2056,1.4560057788,0.987303115,2.74789169999999,"RCP 2.6","X14"
2057,1.4572627716,0.988638895,2.7490647,"RCP 2.6","X14"
2058,1.4602609488,0.99145549,2.75184414999999,"RCP 2.6","X14"
2059,1.4594577732,0.990036575,2.75235525,"RCP 2.6","X14"
2060,1.4565302488,0.98639613,2.7508565,"RCP 2.6","X14"
2061,1.455674924,0.985295455,2.75123775,"RCP 2.6","X14"
2062,1.4527001664,0.982408775,2.7499107,"RCP 2.6","X14"
2063,1.4548879924,0.98559537,2.74865175,"RCP 2.6","X14"
2064,1.4652803404,0.99776944,2.75462195,"RCP 2.6","X14"
2065,1.4631900688,0.994417685,2.75590475,"RCP 2.6","X14"
2066,1.4492790496,0.977495915,2.74771645,"RCP 2.6","X14"
2067,1.4459457108,0.97466579,2.74365645,"RCP 2.6","X14"
2068,1.4574566376,0.988928915,2.7500108,"RCP 2.6","X14"
2069,1.4656540056,0.998102185,2.7562092,"RCP 2.6","X14"
2070,1.463025114,0.993793995,2.756983,"RCP 2.6","X14"
2071,1.4582654112,0.98712363,2.75499545,"RCP 2.6","X14"
2072,1.4623026648,0.99231997,2.75559575,"RCP 2.6","X14"
2073,1.4660177264,0.997272955,2.75734904999999,"RCP 2.6","X14"
2074,1.460617268,0.99074418,2.75404385,"RCP 2.6","X14"
2075,1.4541410768,0.983242815,2.7486753,"RCP 2.6","X14"
2076,1.4551742336,0.985294835,2.7473602,"RCP 2.6","X14"
2077,1.4608089204,0.992213505,2.7510629,"RCP 2.6","X14"
2078,1.4612191168,0.992434405,2.75257825,"RCP 2.6","X14"
2079,1.4608318224,0.99159945,2.75243385,"RCP 2.6","X14"
2080,1.4642575348,0.995639945,2.75422054999999,"RCP 2.6","X14"
2081,1.465911446,0.99750174,2.75544605,"RCP 2.6","X14"
2082,1.4611782464,0.991571615,2.75305665,"RCP 2.6","X14"
2083,1.45545031,0.98499705,2.7481695,"RCP 2.6","X14"
2084,1.4599243376,0.99115682,2.74890065,"RCP 2.6","X14"
2085,1.466319926,0.99932857,2.7525193,"RCP 2.6","X14"
2086,1.4642996652,0.99643832,2.75235205,"RCP 2.6","X14"
2087,1.45576906,0.98559638,2.7476996,"RCP 2.6","X14"
2088,1.4537317068,0.983744985,2.7450605,"RCP 2.6","X14"
2089,1.4599660296,0.991567875,2.74828614999999,"RCP 2.6","X14"
2090,1.4639250992,0.99636932,2.75163085,"RCP 2.6","X14"
2091,1.4639494736,0.996184695,2.75168855,"RCP 2.6","X14"
2092,1.46332596,0.99501976,2.75164615,"RCP 2.6","X14"
2093,1.4613033208,0.9921777,2.751227,"RCP 2.6","X14"
2094,1.4584228568,0.988774415,2.7493307,"RCP 2.6","X14"
2095,1.458337012,0.989094975,2.748392,"RCP 2.6","X14"
2096,1.4591060956,0.99005288,2.74974505,"RCP 2.6","X14"
2097,1.4546009596,0.985089055,2.7474383,"RCP 2.6","X14"
2098,1.4541646452,0.98491461,2.7457227,"RCP 2.6","X14"
2099,1.4633533868,0.99601538,2.75006875,"RCP 2.6","X14"
2100,1.468773454,1.00223515,2.75509039999999,"RCP 2.6","X14"
2012,0.7000075348,0.62334261,0.793784805,"RCP 4.5","X14"
2013,1.226156908,1.1182214,1.3727638,"RCP 4.5","X14"
2014,1.439934332,1.1880213,1.86190135,"RCP 4.5","X14"
2015,1.4334741808,1.08483875,2.13692425,"RCP 4.5","X14"
2016,1.4360382792,1.03619535,2.3211501,"RCP 4.5","X14"
2017,1.4499262824,1.0293575,2.43028145,"RCP 4.5","X14"
2018,1.4591816,1.03024955,2.4811246,"RCP 4.5","X14"
2019,1.4612648432,1.02861735,2.49550175,"RCP 4.5","X14"
2020,1.4567647784,1.02063145,2.49167685,"RCP 4.5","X14"
2021,1.4504861996,1.0125266,2.4786795,"RCP 4.5","X14"
2022,1.4463186136,1.0113986,2.46006695,"RCP 4.5","X14"
2023,1.4437817884,1.0123519,2.4418199,"RCP 4.5","X14"
2024,1.4402134352,1.0094326,2.42766095,"RCP 4.5","X14"
2025,1.4367941972,1.00632195,2.41749055,"RCP 4.5","X14"
2026,1.4345645304,1.00450495,2.4128886,"RCP 4.5","X14"
2027,1.4346090676,1.00496665,2.41376885,"RCP 4.5","X14"
2028,1.4382156356,1.0101783,2.419753,"RCP 4.5","X14"
2029,1.4407772688,1.0134473,2.4277926,"RCP 4.5","X14"
2030,1.438356612,1.0092736,2.4325565,"RCP 4.5","X14"
2031,1.4329614676,1.002743,2.43473115,"RCP 4.5","X14"
2032,1.4268655936,0.99390617,2.43428175,"RCP 4.5","X14"
2033,1.424001472,0.990142005,2.43399,"RCP 4.5","X14"
2034,1.4267389644,0.992063385,2.4371399,"RCP 4.5","X14"
2035,1.427373532,0.99195014,2.43736525,"RCP 4.5","X14"
2036,1.4250919004,0.98869352,2.4353504,"RCP 4.5","X14"
2037,1.4134001628,0.975680445,2.4250413,"RCP 4.5","X14"
2038,1.4021591012,0.962389685,2.41102685,"RCP 4.5","X14"
2039,1.4093772296,0.972444185,2.41401495,"RCP 4.5","X14"
2040,1.4171258532,0.97968129,2.4202886,"RCP 4.5","X14"
2041,1.4147063524,0.97510687,2.418603,"RCP 4.5","X14"
2042,1.407052938,0.96702958,2.4122205,"RCP 4.5","X14"
2043,1.3977811584,0.955767195,2.4052931,"RCP 4.5","X14"
2044,1.3860772756,0.94301304,2.39330815,"RCP 4.5","X14"
2045,1.390664336,0.949974185,2.3948465,"RCP 4.5","X14"
2046,1.4042521504,0.96643294,2.40902745,"RCP 4.5","X14"
2047,1.4063171036,0.96708601,2.4134699,"RCP 4.5","X14"
2048,1.40145532,0.95899793,2.41129995,"RCP 4.5","X14"
2049,1.3883811464,0.94202255,2.40164765,"RCP 4.5","X14"
2050,1.3666614024,0.91499688,2.38027955,"RCP 4.5","X14"
2051,1.3536333636,0.89774219,2.3634937,"RCP 4.5","X14"
2052,1.3578194864,0.90245031,2.3638012,"RCP 4.5","X14"
2053,1.360274372,0.90608256,2.3640599,"RCP 4.5","X14"
2054,1.3597865432,0.90417402,2.3621819,"RCP 4.5","X14"
2055,1.35406842,0.89574402,2.3579458,"RCP 4.5","X14"
2056,1.3488784652,0.887876925,2.35085335,"RCP 4.5","X14"
2057,1.3678212716,0.90780569,2.3702909,"RCP 4.5","X14"
2058,1.3688396156,0.909599535,2.3752039,"RCP 4.5","X14"
2059,1.341751062,0.876355885,2.35078395,"RCP 4.5","X14"
2060,1.314042876,0.84080632,2.321594,"RCP 4.5","X14"
2061,1.3088729968,0.834943295,2.3111884,"RCP 4.5","X14"
2062,1.3252541056,0.854970155,2.32609755,"RCP 4.5","X14"
2063,1.3275256976,0.861135145,2.32776125,"RCP 4.5","X14"
2064,1.3203880712,0.85349903,2.32139795,"RCP 4.5","X14"
2065,1.3143969812,0.844416395,2.3170952,"RCP 4.5","X14"
2066,1.3129141156,0.840347935,2.31784975,"RCP 4.5","X14"
2067,1.312422782,0.838982975,2.3187009,"RCP 4.5","X14"
2068,1.3144607832,0.84159102,2.3210067,"RCP 4.5","X14"
2069,1.3139502352,0.841259505,2.32198505,"RCP 4.5","X14"
2070,1.3008507728,0.82615053,2.3103887,"RCP 4.5","X14"
2071,1.2882064296,0.80992092,2.29701625,"RCP 4.5","X14"
2072,1.2904326516,0.810313595,2.2980957,"RCP 4.5","X14"
2073,1.2908861932,0.81067329,2.3003102,"RCP 4.5","X14"
2074,1.283680788,0.80239136,2.2919782,"RCP 4.5","X14"
2075,1.2995839372,0.817847615,2.3088118,"RCP 4.5","X14"
2076,1.3129728996,0.83537088,2.3238252,"RCP 4.5","X14"
2077,1.3077169248,0.83097483,2.3211881,"RCP 4.5","X14"
2078,1.2832216816,0.80074861,2.2981291,"RCP 4.5","X14"
2079,1.263652226,0.773175395,2.27707545,"RCP 4.5","X14"
2080,1.2597463512,0.768266355,2.2734548,"RCP 4.5","X14"
2081,1.24850732,0.75961438,2.25947935,"RCP 4.5","X14"
2082,1.2467985184,0.758075915,2.25593875,"RCP 4.5","X14"
2083,1.2584766048,0.77078344,2.2674937,"RCP 4.5","X14"
2084,1.2736811556,0.787771725,2.2853616,"RCP 4.5","X14"
2085,1.270997592,0.78460287,2.28470185,"RCP 4.5","X14"
2086,1.26688332,0.77614208,2.28307375,"RCP 4.5","X14"
2087,1.2736417536,0.78035197,2.29188235,"RCP 4.5","X14"
2088,1.2785653324,0.785943985,2.29946835,"RCP 4.5","X14"
2089,1.2518135776,0.75869032,2.2727344,"RCP 4.5","X14"
2090,1.2236905468,0.726668175,2.23907735,"RCP 4.5","X14"
2091,1.242369662,0.738157145,2.25614005,"RCP 4.5","X14"
2092,1.2718613368,0.772730875,2.2877982,"RCP 4.5","X14"
2093,1.2878796452,0.79654939,2.3044216,"RCP 4.5","X14"
2094,1.2998435528,0.80988525,2.31928365,"RCP 4.5","X14"
2095,1.294657686,0.80279466,2.31860265,"RCP 4.5","X14"
2096,1.270558986,0.77304428,2.29610515,"RCP 4.5","X14"
2097,1.253206934,0.750866295,2.27618535,"RCP 4.5","X14"
2098,1.2458692444,0.741937695,2.267282,"RCP 4.5","X14"
2099,1.2351142392,0.731891015,2.2525739,"RCP 4.5","X14"
2100,1.2416671296,0.736966555,2.25677955,"RCP 4.5","X14"
2012,0.6982575628,0.618051055,0.79271597,"RCP 8.5","X14"
2013,1.222398076,1.1119669,1.4102205,"RCP 8.5","X14"
2014,1.428294408,1.1723289,1.9831202,"RCP 8.5","X14"
2015,1.4177833096,1.062312,2.33470245,"RCP 8.5","X14"
2016,1.4171278416,1.00765795,2.56762015,"RCP 8.5","X14"
2017,1.4292470824,1.00174,2.7051078,"RCP 8.5","X14"
2018,1.4373912224,1.00297195,2.77421875,"RCP 8.5","X14"
2019,1.4383048516,1.00879225,2.7996082,"RCP 8.5","X14"
2020,1.4343033144,1.00706535,2.80070555,"RCP 8.5","X14"
2021,1.4254123504,0.99807044,2.7861653,"RCP 8.5","X14"
2022,1.4209808972,0.994845725,2.75538185,"RCP 8.5","X14"
2023,1.4217028472,1.0003096,2.7263803,"RCP 8.5","X14"
2024,1.4224041636,1.0051416,2.7043402,"RCP 8.5","X14"
2025,1.4201528396,1.00325105,2.69110625,"RCP 8.5","X14"
2026,1.4123392516,0.99222872,2.683801,"RCP 8.5","X14"
2027,1.4075902648,0.98519753,2.6824625,"RCP 8.5","X14"
2028,1.4122967988,0.99065672,2.6907259,"RCP 8.5","X14"
2029,1.4162480952,0.994735375,2.7026607,"RCP 8.5","X14"
2030,1.4182193844,0.99585866,2.7134495,"RCP 8.5","X14"
2031,1.4207524528,0.997529235,2.72396435,"RCP 8.5","X14"
2032,1.4171026888,0.99142158,2.7301456,"RCP 8.5","X14"
2033,1.4069531132,0.97741153,2.73078665,"RCP 8.5","X14"
2034,1.3971016212,0.96495982,2.72827525,"RCP 8.5","X14"
2035,1.3983812248,0.968223915,2.72993905,"RCP 8.5","X14"
2036,1.4006270104,0.97200023,2.7327987,"RCP 8.5","X14"
2037,1.3950291668,0.96572936,2.7290995,"RCP 8.5","X14"
2038,1.3911720132,0.961129455,2.72813905,"RCP 8.5","X14"
2039,1.3779260716,0.947285685,2.7220293,"RCP 8.5","X14"
2040,1.3640562348,0.931573595,2.7146614,"RCP 8.5","X14"
2041,1.3605579924,0.929412565,2.7144852,"RCP 8.5","X14"
2042,1.3609302308,0.92914321,2.71607325,"RCP 8.5","X14"
2043,1.344660838,0.9069625,2.7045,"RCP 8.5","X14"
2044,1.319363216,0.87913069,2.68040985,"RCP 8.5","X14"
2045,1.32457798,0.884075685,2.6798705,"RCP 8.5","X14"
2046,1.3404746252,0.90362391,2.69404315,"RCP 8.5","X14"
2047,1.3264213512,0.8881401,2.685544,"RCP 8.5","X14"
2048,1.2991592928,0.85242297,2.6610547,"RCP 8.5","X14"
2049,1.2969548948,0.842442735,2.65712385,"RCP 8.5","X14"
2050,1.2943702172,0.83594239,2.6556084,"RCP 8.5","X14"
2051,1.2699733304,0.80893176,2.63070015,"RCP 8.5","X14"
2052,1.2514893728,0.78478935,2.6113902,"RCP 8.5","X14"
2053,1.2276657796,0.75841093,2.5858267,"RCP 8.5","X14"
2054,1.2034705788,0.730750715,2.5554728,"RCP 8.5","X14"
2055,1.1958533232,0.71847416,2.54341,"RCP 8.5","X14"
2056,1.1864942368,0.709597615,2.531821,"RCP 8.5","X14"
2057,1.17123469,0.69251797,2.5165001,"RCP 8.5","X14"
2058,1.14038234,0.654775675,2.4859302,"RCP 8.5","X14"
2059,1.1134215372,0.617532415,2.46048115,"RCP 8.5","X14"
2060,1.1039776776,0.604451665,2.4644032,"RCP 8.5","X14"
2061,1.0791627776,0.5775943,2.44987935,"RCP 8.5","X14"
2062,1.0524187328,0.546016925,2.4329427,"RCP 8.5","X14"
2063,1.0253183736,0.51063272,2.4183924,"RCP 8.5","X14"
2064,0.9886843152,0.467310175,2.39309185,"RCP 8.5","X14"
2065,0.9706878228,0.43771208,2.39117685,"RCP 8.5","X14"
2066,0.9531415376,0.41616041,2.38865345,"RCP 8.5","X14"
2067,0.9207451732,0.38436312,2.3650993,"RCP 8.5","X14"
2068,0.8955405752,0.35496209,2.3514095,"RCP 8.5","X14"
2069,0.8888757728,0.337329595,2.3607732,"RCP 8.5","X14"
2070,0.8801246624,0.32360218,2.36464505,"RCP 8.5","X14"
2071,0.8490390572,0.296546315,2.33597375,"RCP 8.5","X14"
2072,0.7898896948,0.24611865,2.2655323,"RCP 8.5","X14"
2073,0.73441496676,0.19279621,2.17826865,"RCP 8.5","X14"
2074,0.7079179942,0.15533521,2.1373865,"RCP 8.5","X14"
2075,0.68849763684,0.129884645,2.1171454,"RCP 8.5","X14"
2076,0.65158879492,0.1038444,2.06668835,"RCP 8.5","X14"
2077,0.60593901808,0.076615047,2.02618065,"RCP 8.5","X14"
2078,0.564508743944,0.053104098,1.93116265,"RCP 8.5","X14"
2079,0.537069434924,0.0364801085,1.8546788,"RCP 8.5","X14"
2080,0.519926357512,0.025417456,1.83971115,"RCP 8.5","X14"
2081,0.4989239688964,0.0173521735,1.78820725,"RCP 8.5","X14"
2082,0.4652705207484,0.0110402949,1.69353955,"RCP 8.5","X14"
2083,0.442581543636,0.0069060751,1.6192004,"RCP 8.5","X14"
2084,0.4294226111736,0.00409108335,1.5776106,"RCP 8.5","X14"
2085,0.41824609216456,0.00240048875,1.5273543,"RCP 8.5","X14"
2086,0.396524657461788,0.0013264789,1.4691551,"RCP 8.5","X14"
2087,0.373335124801688,0.00068426909,1.4125086,"RCP 8.5","X14"
2088,0.356361774952638,0.00034136931,1.3643902,"RCP 8.5","X14"
2089,0.341877288648562,0.000167463785,1.33839975,"RCP 8.5","X14"
2090,0.324091842608547,7.87031695e-05,1.3028912,"RCP 8.5","X14"
2091,0.301344240454026,3.44016205e-05,1.2487265,"RCP 8.5","X14"
2092,0.280446314601774,1.38853765e-05,1.1823126,"RCP 8.5","X14"
2093,0.266117320193257,5.5112626e-06,1.11939705,"RCP 8.5","X14"
