"year.group","scenario","tbmean","tbmin","tbmax","trophic_group"
2089,"RCP 4.5",9.44828373352,7.9144717505,10.88573408,"Herbivores/Detritivores"
2089,"RCP 8.5",2.46623535556576,1.80570848840183,3.21554225588485,"Herbivores/Detritivores"
2089,"Status quo",11.9099191504,10.005192635,13.958015755,"Herbivores/Detritivores"
2090,"RCP 2.6",11.825061274,9.98041645,13.660404505,"Herbivores/Detritivores"
2090,"RCP 4.5",9.32957787368,7.8231447295,10.744887225,"Herbivores/Detritivores"
2090,"RCP 8.5",2.26703312028631,1.61952733560028,3.02012448062801,"Herbivores/Detritivores"
2090,"Status quo",11.9099191516,10.005192635,13.958015755,"Herbivores/Detritivores"
2091,"RCP 2.6",11.8326337224,9.98599359,13.67062301,"Herbivores/Detritivores"
2091,"RCP 4.5",9.34178041572,7.837205268,10.75464295,"Herbivores/Detritivores"
2091,"RCP 8.5",2.05717685128729,1.43191461450004,2.8012566280505,"Herbivores/Detritivores"
2091,"Status quo",11.909919158,10.005192635,13.958015755,"Herbivores/Detritivores"
2092,"RCP 2.6",11.8434123104,9.99498427,13.68414603,"Herbivores/Detritivores"
2092,"RCP 4.5",9.41371607224,7.8943678695,10.83378914,"Herbivores/Detritivores"
2092,"RCP 8.5",1.85247767843518,1.2582330529,2.5625857586398,"Herbivores/Detritivores"
2092,"Status quo",11.9099191616,10.005192635,13.958015755,"Herbivores/Detritivores"
2093,"RCP 2.6",11.84379895,9.99567011,13.684358595,"Herbivores/Detritivores"
2093,"RCP 4.5",9.48584593868,7.9485879605,10.91879819,"Herbivores/Detritivores"
2093,"RCP 8.5",1.66633196721567,1.0956586923,2.35551900169449,"Herbivores/Detritivores"
2093,"Status quo",11.9099191652,10.005192635,13.958015755,"Herbivores/Detritivores"
2094,"RCP 2.6",11.832118388,9.98620274,13.66946378,"Herbivores/Detritivores"
2094,"RCP 4.5",9.5691181706,8.011328857,11.01715707,"Herbivores/Detritivores"
2094,"RCP 8.5",1.51582519564082,0.96421625199,2.20491830873818,"Herbivores/Detritivores"
2094,"Status quo",11.9099191668,10.005192635,13.958015755,"Herbivores/Detritivores"
2095,"RCP 2.6",11.8259435528,9.981062675,13.66149257,"Herbivores/Detritivores"
2095,"RCP 4.5",9.59873374032,8.0311905895,11.056377225,"Herbivores/Detritivores"
2095,"RCP 8.5",1.37756593915279,0.846990222755,2.05073108490572,"Herbivores/Detritivores"
2095,"Status quo",11.9099191676,10.005192635,13.958015755,"Herbivores/Detritivores"
2096,"RCP 2.6",11.8210470072,9.97743806,13.655049685,"Herbivores/Detritivores"
2096,"RCP 4.5",9.54866772416,7.988422047,11.003942905,"Herbivores/Detritivores"
2096,"RCP 8.5",1.23402966673934,0.732042991975,1.87871672236495,"Herbivores/Detritivores"
2096,"Status quo",11.9099191684,10.005192635,13.958015755,"Herbivores/Detritivores"
2097,"RCP 2.6",11.7955411872,9.956475855,13.62356012,"Herbivores/Detritivores"
2097,"RCP 4.5",9.4733959888,7.932467417,10.91868684,"Herbivores/Detritivores"
2097,"RCP 8.5",1.08712805312808,0.62053533367,1.69492801769869,"Herbivores/Detritivores"
2097,"Status quo",11.9099191684,10.005192635,13.958015755,"Herbivores/Detritivores"
2098,"RCP 2.6",11.7797000672,9.94288193,13.60462527,"Herbivores/Detritivores"
2098,"RCP 4.5",9.39347459692,7.873592259,10.822023705,"Herbivores/Detritivores"
2098,"RCP 8.5",0.942170050300674,0.514844254928,1.51416684385081,"Herbivores/Detritivores"
2098,"Status quo",11.9099191684,10.005192635,13.958015755,"Herbivores/Detritivores"
2099,"RCP 2.6",11.8034195816,9.962220945,13.63439347,"Herbivores/Detritivores"
2099,"RCP 4.5",9.314001096,7.813605911,10.726533045,"Herbivores/Detritivores"
2099,"RCP 8.5",0.82415808638528,0.4249069618405,1.37021997824019,"Herbivores/Detritivores"
2099,"Status quo",11.909919168,10.005192635,13.958015755,"Herbivores/Detritivores"
2100,"RCP 2.6",11.8341772224,9.98770955,13.6726111,"Herbivores/Detritivores"
2100,"RCP 4.5",9.29469236136,7.799879732,10.70141168,"Herbivores/Detritivores"
2100,"RCP 8.5",0.715785212540684,0.34433886681,1.23529943013504,"Herbivores/Detritivores"
2100,"Status quo",11.9099191668,10.005192635,13.958015755,"Herbivores/Detritivores"
